entity_type,entity_id,risk,code,detail
trade,T0000369,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000359,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000393,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000388,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000387,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000378,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000384,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000402,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000404,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000401,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000410,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000421,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000398,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000397,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000416,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000414,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000438,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000428,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000430,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000429,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000440,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000434,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000470,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000500,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000505,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000494,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000477,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000508,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000522,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000509,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000507,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000514,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000513,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000462,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000457,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000490,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000561,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000564,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000568,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000557,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000566,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000569,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000572,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000556,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000577,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000541,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000567,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000553,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000551,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000540,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000524,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000534,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000528,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000526,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000531,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000594,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000599,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000603,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000585,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000615,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000608,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000619,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000609,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000626,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000613,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000614,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000611,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000620,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000669,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000668,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000670,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000660,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000680,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000677,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000676,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000675,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000674,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000635,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000641,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000638,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000655,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000711,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000735,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000725,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000716,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000726,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000705,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000706,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000718,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000708,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000717,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000694,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000691,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000692,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000687,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000686,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000793,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000773,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000777,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000752,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000757,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000753,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000779,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000807,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000766,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000772,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000803,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000801,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000799,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000798,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000796,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000794,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000800,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000781,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000839,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000863,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000821,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000847,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000858,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000812,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000817,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000819,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000864,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000838,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000814,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000887,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000877,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000872,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000876,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000882,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000898,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000918,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000915,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000904,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000924,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000909,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000907,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000902,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000946,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000983,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000937,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000936,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000955,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000934,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000944,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000942,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000952,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000945,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000982,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000981,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000973,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000962,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000961,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000960,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000957,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000999,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001009,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001008,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000987,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0000990,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001018,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001028,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001003,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001023,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001033,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001055,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001049,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001047,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001050,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001067,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001065,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001091,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001078,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001118,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001128,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001125,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001111,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001115,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001114,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001112,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001109,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001119,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001131,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001132,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001153,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001150,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001148,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001146,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001144,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001137,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001135,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001155,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001168,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001213,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001160,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001156,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001185,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001166,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001171,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001176,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001209,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001208,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001173,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001188,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001195,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001189,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001199,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001256,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001246,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001266,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001234,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001226,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001241,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001231,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001224,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001238,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001237,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001228,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001295,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001300,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001297,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001290,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001274,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001331,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001325,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001333,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001339,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001317,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001312,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001314,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001336,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001359,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001355,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001358,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001342,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001365,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001350,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001390,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001385,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001411,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001414,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001442,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001444,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001447,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001437,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001393,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001396,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001398,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001415,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001458,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001462,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001534,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001527,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001514,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001511,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001512,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001505,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001502,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001501,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001533,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001532,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001518,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001548,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001522,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001564,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001559,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001557,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001549,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001621,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001578,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001623,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001598,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001590,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001573,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001572,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001632,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001599,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001659,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001669,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001650,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001643,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001690,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001694,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001712,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001759,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001767,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001720,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001723,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001725,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001752,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001762,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001740,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001713,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001786,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001770,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001788,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001801,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001799,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001827,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001828,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001802,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001777,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001778,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001785,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001780,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001782,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001784,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001804,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001834,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001832,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001789,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001795,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001821,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001823,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001858,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001886,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001870,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001872,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001889,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001900,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001880,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001902,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001864,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001876,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001856,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001899,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001845,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001843,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001923,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001937,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001911,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001952,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001919,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001916,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001960,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001958,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001957,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001941,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001992,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001974,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001973,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001977,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001984,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001995,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0001993,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002019,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002010,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002003,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002052,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002028,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002035,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002045,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002031,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002029,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002080,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002083,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002061,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002059,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002081,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002070,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002120,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002134,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002115,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002131,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002139,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002133,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002118,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002138,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002140,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002141,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002117,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002204,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002163,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002155,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002178,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002199,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
trade,T0002184,0.85,AI_ACCOUNT,account-day flagged by IsolationForest
